1533,1155,1,20180125,"sin fecha real, misma que vacante"
1534,1108,1,20180116,"sin fecha real, misma que vacante"
1536,1315,1,20180306,"sin fecha real, misma que vacante"
1537,1564,1,20180426,"sin fecha real, misma que vacante"
1538,1589,1,20180502,"sin fecha real, misma que vacante"
1540,1193,1,20180410,"sin fecha real, misma que vacante"
1541,1440,1,20180404,"sin fecha real, misma que vacante"
1542,1588,1,20180503,"sin fecha real, misma que vacante"
1543,1188,1,20180410,"sin fecha real, misma que vacante"
1544,1542,1,20180503,"sin fecha real, misma que vacante"
1546,1476,1,20180410,"sin fecha real, misma que vacante"
1548,1315,1,20180403,"sin fecha real, misma que vacante"
1549,1340,1,20180327,"sin fecha real, misma que vacante"
1551,1595,1,20180503,"sin fecha real, misma que vacante"
1553,1535,1,20180423,"sin fecha real, misma que vacante"
1554,1261,1,20180502,"sin fecha real, misma que vacante"
1555,1463,1,20180409,"sin fecha real, misma que vacante"
1556,1471,1,20180410,"sin fecha real, misma que vacante"
1557,1471,1,20180423,"sin fecha real, misma que vacante"
1561,1567,1,20180426,"sin fecha real, misma que vacante"
1562,1357,1,20180404,"sin fecha real, misma que vacante"
1564,1076,1,20180425,"sin fecha real, misma que vacante"
1565,1308,1,20180503,"sin fecha real, misma que vacante"
1567,1076,1,20180412,"sin fecha real, misma que vacante"
1570,1473,1,20180416,"sin fecha real, misma que vacante"
1572,1320,1,20180410,"sin fecha real, misma que vacante"
1573,1506,1,20180413,"sin fecha real, misma que vacante"
1576,1088,1,20180410,"sin fecha real, misma que vacante"
1578,1269,1,20180425,"sin fecha real, misma que vacante"
1579,1269,1,20180425,"sin fecha real, misma que vacante"
1580,1427,1,20180402,"sin fecha real, misma que vacante"
1582,1102,1,20180410,"sin fecha real, misma que vacante"
1583,1137,1,20180409,"sin fecha real, misma que vacante"
1584,1340,1,20180403,"sin fecha real, misma que vacante"
1586,1567,1,20180426,"sin fecha real, misma que vacante"
1587,1102,1,20180416,"sin fecha real, misma que vacante"
1590,1476,1,20180411,"sin fecha real, misma que vacante"
1592,1564,1,20180502,"sin fecha real, misma que vacante"
1593,1580,1,20180430,"sin fecha real, misma que vacante"
1595,1463,1,20180410,"sin fecha real, misma que vacante"
1596,1099,1,20180411,"sin fecha real, misma que vacante"
1597,1308,1,20180419,"sin fecha real, misma que vacante"
1598,1357,1,20180321,"sin fecha real, misma que vacante"
1599,1099,1,20180323,"sin fecha real, misma que vacante"
1600,1208,1,20180207,"sin fecha real, misma que vacante"
1601,1115,1,20180207,"sin fecha real, misma que vacante"
1602,1123,1,20180206,"sin fecha real, misma que vacante"
1604,1211,1,20180502,"sin fecha real, misma que vacante"
1605,1458,1,20180409,"sin fecha real, misma que vacante"
1606,1425,1,20180402,"sin fecha real, misma que vacante"
1040,1277,2,20180227,correctas en bd original
1164,1240,2,20180220,correctas en bd original
1189,1304,2,20180306,correctas en bd original
1306,1102,2,20180412,correctas en bd original
1313,1458,2,20180425,correctas en bd original
1315,1081,2,20180307,correctas en bd original
1324,1178,2,20180130,correctas en bd original
1335,1378,2,20180316,correctas en bd original
1337,1314,2,20180313,correctas en bd original
1339,1340,2,20180321,correctas en bd original
1344,1269,2,20180313,correctas en bd original
1346,1316,2,20180313,correctas en bd original
1351,1099,2,20180314,correctas en bd original
1367,1258,2,20180307,correctas en bd original
1370,1254,2,20180222,correctas en bd original
1372,1256,2,20180223,correctas en bd original
1376,1086,2,20180208,correctas en bd original
